MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_Ssn_Porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Yr_Sold,Sale_Type,Sale_Condition,address,Dist_from_Center_ft,Log_SalePrice
30,RM,59.0,8263,Pave,None,3,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,6,5,1920,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1012.0,1012.0,GasA,3,1,FuseA,1012,0,0,1012,0.0,0.0,1,0,2,1,3,6,7,1,4,Detchd,1920.0,1,1.0,308.0,3,3,2,0,22,112,0,0,0,0,3,None,0,5,2007,WD,Normal,210 S RIVERSIDE DR,3429.1230898737736,11.681824001432043
30,RM,60.0,8967,Pave,None,3,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,2,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,BrkTil,2,1,1,1,0.0,1,0.0,961.0,961.0,GasA,4,1,Mix,1077,0,0,1077,0.0,0.0,1,0,2,1,3,6,2,0,0,Detchd,1920.0,1,1.0,338.0,1,1,0,0,0,0,0,0,0,0,0,None,0,11,2007,WD,Abnorml,228 S RUSSELL AVE,3121.829026246533,11.112447898373103
50,RM,75.0,13710,Pave,None,3,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,4,420.0,1,0.0,490.0,910.0,GasA,3,1,FuseA,910,648,0,1558,0.0,0.0,1,1,4,1,3,6,7,0,0,Attchd,1950.0,1,1.0,282.0,3,3,2,289,0,0,0,0,0,0,3,None,0,6,2007,WD,Normal,210 S HAZEL AVE,2655.819004879064,11.931635799828413
50,RM,64.0,11067,Pave,None,3,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,2,4,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,0,0,0,0,0,0,0,0,0,GasA,5,1,SBrkr,640,0,205,845,0,0,1,0,1,1,3,4,2,0,0,Detchd,1950.0,1,1.0,256.0,3,2,0,48,0,0,0,0,0,0,0,None,0,3,2007,WD,Normal,328 S RUSSELL AVE,3252.686369364454,11.128791227563893
190,C (all),75.0,8250,Pave,None,3,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,2fmCon,2Story,5,6,1895,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,1,1,0.0,1,0.0,957.0,957.0,GasA,2,0,SBrkr,1034,957,0,1991,0.0,0.0,2,0,4,2,3,9,7,0,0,None,0.0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,None,0,6,2007,WD,Normal,311 S WALNUT AVE,1108.60783133164,11.691908120498669
20,C (all),65.0,6565,Pave,None,3,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1957,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,6,967.0,1,0.0,106.0,1073.0,GasA,4,1,FuseA,1073,0,0,1073,1.0,0.0,1,0,3,1,3,6,7,0,0,Detchd,1985.0,1,2.0,720.0,3,3,2,0,444,0,0,0,0,0,0,None,0,8,2007,WD,Abnorml,330 S 2ND ST,652.1579274214506,11.84939770159144
30,C (all),60.0,6060,Pave,None,3,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,9,1930,2007,Hip,CompShg,MetalSd,MetalSd,None,0.0,4,3,BrkTil,3,3,1,5,737.0,1,0.0,100.0,837.0,GasA,5,1,SBrkr,1001,0,0,1001,0.0,0.0,1,0,2,1,4,5,7,0,0,Detchd,1930.0,1,1.0,216.0,3,1,0,154,0,42,86,0,0,0,0,None,0,11,2007,WD,Normal,320 S 2ND ST,696.4849841715566,11.73526869611367
120,RM,59.0,5568,Pave,None,2,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,CemntBd,CemntBd,Stone,473.0,4,3,PConc,4,3,4,6,1573.0,1,0.0,0.0,1573.0,GasA,4,1,SBrkr,1625,0,0,1625,1.0,1.0,2,0,2,1,4,5,7,1,4,Attchd,2006.0,3,2.0,495.0,3,3,2,123,0,0,0,153,0,0,0,None,0,10,2007,New,Partial,417 ASPEN RIDGE RD,4824.310524352434,12.834681304952548
120,RM,44.0,4750,Pave,None,2,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,481.0,4,3,PConc,4,3,4,6,1573.0,1,0.0,0.0,1573.0,GasA,5,1,SBrkr,1625,0,0,1625,1.0,1.0,2,0,2,1,4,5,7,1,4,Attchd,2006.0,3,2.0,538.0,3,3,2,123,0,0,0,153,0,0,0,None,0,12,2007,WD,Family,415 ASPEN RIDGE RD,4820.480579057776,12.367340793126296
85,RL,74.0,12150,Pave,None,2,Bnk,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1979,1979,Gable,CompShg,HdBoard,Wd Shng,None,0.0,3,3,CBlock,4,3,3,6,1001.0,1,0.0,0.0,1001.0,GasA,3,1,SBrkr,1299,0,0,1299,1.0,0.0,2,0,2,1,4,5,7,1,1,BuiltIn,1979.0,2,2.0,486.0,3,3,2,84,0,222,0,0,0,0,3,None,0,1,2007,WD,Normal,431 OPAL CIR,10779.355375296116,12.119969946476761
85,RL,74.0,7540,Pave,None,2,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,3,6,773.0,1,0.0,115.0,888.0,GasA,5,1,SBrkr,912,0,0,912,1.0,0.0,1,0,2,1,3,5,7,1,3,Attchd,1978.0,2,2.0,470.0,3,3,2,0,0,0,0,192,0,0,3,None,0,6,2007,WD,Normal,418 OPAL CIR,10892.603831828616,11.957611286231675
20,RL,71.0,9187,Pave,None,3,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,1,5,336.0,1,0.0,748.0,1084.0,GasA,3,1,SBrkr,1080,0,0,1080,0.0,0.0,1,1,3,1,3,5,7,0,0,Attchd,1983.0,1,2.0,484.0,3,3,2,120,0,158,0,0,0,0,0,None,0,6,2007,WD,Normal,302 OPAL CIR,10774.70114568007,11.805595078933049
20,RL,80.0,10000,Pave,None,3,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,166.0,4,3,PConc,4,3,1,6,585.0,1,0.0,856.0,1441.0,GasA,5,1,SBrkr,1392,0,0,1392,0.0,0.0,2,0,3,1,4,6,7,1,4,Attchd,2002.0,3,3.0,650.0,3,3,2,168,49,0,0,0,0,0,0,None,0,12,2007,WD,Normal,307 CRYSTAL ST,10291.348755400988,12.2783933071098
20,RL,44.0,12864,Pave,None,2,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,1392.0,1,0.0,17.0,1409.0,GasA,5,1,SBrkr,1409,0,0,1409,1.0,0.0,1,1,1,1,4,4,7,1,4,Attchd,2002.0,2,2.0,576.0,3,3,2,0,144,0,0,145,0,0,0,None,0,7,2007,WD,Normal,303 RUBY CIR,9989.461635415835,12.409013489526863
20,RL,74.0,9928,Pave,None,2,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,6,1239.0,1,0.0,215.0,1454.0,GasA,3,1,SBrkr,1478,0,0,1478,1.0,0.0,2,0,3,1,3,6,7,1,3,Attchd,1991.0,1,2.0,506.0,3,3,2,114,22,0,0,0,0,0,0,None,0,5,2007,WD,Normal,3009 TURQUOISE CIR,10628.310346817385,12.254862809699606
80,RL,74.0,8750,Pave,None,2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,7,6,1975,1975,Gable,CompShg,Plywood,Plywood,Stone,50.0,3,3,CBlock,3,3,3,3,224.0,6,530.0,98.0,852.0,GasA,3,1,SBrkr,918,0,0,918,0.0,1.0,1,0,3,0,3,4,7,0,0,Attchd,1975.0,1,1.0,360.0,3,3,2,192,84,0,0,0,0,0,0,None,0,3,2007,WD,Normal,3018 DIAMOND ST,10931.089404805512,11.904967552746252
85,RL,82.0,8410,Pave,None,2,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1974,1974,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,3,5,924.0,1,0.0,46.0,970.0,GasA,3,1,SBrkr,1026,0,0,1026,1.0,0.0,1,0,2,1,3,5,7,1,1,Attchd,1974.0,1,2.0,528.0,3,3,2,193,0,0,0,0,0,0,0,None,0,4,2007,WD,Normal,700 DIAMOND CT,11160.18060998891,11.870599909242044
120,RL,46.0,4054,Pave,None,2,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,6,1987,1987,Gable,CompShg,VinylSd,VinylSd,BrkFace,352.0,4,3,BrkTil,4,3,3,6,949.0,1,0.0,552.0,1501.0,GasA,5,1,SBrkr,1501,0,0,1501,1.0,0.0,2,0,2,1,4,5,7,2,3,Attchd,1987.0,3,2.0,512.0,3,3,2,240,0,0,0,0,0,0,0,None,0,10,2007,WD,Normal,2106 IRONWOOD CT,10048.062795251635,12.404923504275338
120,RM,70.0,9763,Pave,None,2,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,1998,1998,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,239.0,4,3,PConc,4,3,1,6,1102.0,5,72.0,328.0,1502.0,GasA,5,1,SBrkr,1502,0,0,1502,1.0,0.0,1,1,1,1,4,5,7,1,3,Attchd,1998.0,3,1.0,286.0,3,3,2,0,0,0,0,0,0,0,0,None,0,9,2007,WD,Normal,,8203.702233599466,12.706847933442663
20,RL,115.0,16905,Pave,None,3,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,4,4,967.0,1,0.0,383.0,1350.0,GasA,4,1,SBrkr,1328,0,0,1328,0.0,1.0,1,1,2,1,3,5,7,2,4,Attchd,1959.0,2,1.0,308.0,3,3,1,0,104,0,0,0,0,0,0,None,0,7,2007,WD,Normal,2508 TIMBERLAND RD,12502.350053294764,12.043553716032399
20,RL,149.0,19958,Pave,None,3,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,8,1958,1995,Hip,CompShg,HdBoard,HdBoard,BrkFace,1224.0,3,4,CBlock,3,3,1,1,0.0,1,0.0,585.0,585.0,GasA,4,1,SBrkr,2279,0,0,2279,0.0,0.0,2,1,4,1,4,7,7,1,4,Attchd,1958.0,2,2.0,461.0,3,3,2,274,0,0,0,138,0,0,4,None,0,7,2007,WD,Normal,2320 TIMBERLAND RD,12038.886968371706,12.456831363877356
20,RL,67.0,8368,Pave,None,2,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1689.0,1689.0,GasA,5,1,SBrkr,1689,0,0,1689,0.0,0.0,2,0,3,1,4,7,7,0,0,Attchd,2007.0,3,2.0,433.0,3,3,2,100,39,0,0,0,0,0,0,None,0,4,2007,New,Partial,3101 COTTONTAIL LN,13918.320367473103,12.353254815881487
20,RL,68.0,8298,Pave,None,2,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,6,583.0,1,0.0,963.0,1546.0,GasA,5,1,SBrkr,1564,0,0,1564,0.0,0.0,2,0,2,1,5,6,7,1,4,Attchd,2007.0,2,2.0,502.0,3,3,2,132,0,0,0,0,0,0,0,None,0,9,2007,New,Partial,3111 COTTONTAIL LN,14008.562775061138,12.49612690212701
20,RL,64.0,9037,Pave,None,2,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,4,3,PConc,4,3,3,6,428.0,1,0.0,1048.0,1476.0,GasA,5,1,SBrkr,1484,0,0,1484,0.0,0.0,2,0,2,1,5,6,7,1,4,Attchd,2006.0,2,2.0,472.0,3,3,2,120,33,0,0,0,0,0,0,None,0,12,2007,WD,Normal,3115 COTTONTAIL LN,14062.08544477317,12.490875577231112
20,RL,89.0,10991,Pave,None,2,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,4,3,PConc,4,3,4,1,0.0,1,0.0,1571.0,1571.0,GasA,5,1,SBrkr,1571,0,0,1571,0.0,0.0,2,0,3,1,4,7,7,1,4,Attchd,2007.0,3,3.0,722.0,3,3,2,100,36,0,0,0,0,0,0,None,0,12,2007,New,Partial,3024 WHITETAIL LN,14013.488107736152,12.384218830913648
20,RL,67.0,10656,Pave,None,2,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,274.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1638.0,1638.0,GasA,5,1,SBrkr,1646,0,0,1646,0.0,0.0,2,0,3,1,4,6,7,1,4,Attchd,2007.0,2,3.0,870.0,3,3,2,192,80,0,0,0,0,0,0,None,0,11,2007,New,Partial,3010 COTTONTAIL LN,13589.048091595774,12.424806488355683
20,RL,42.0,10331,Pave,None,3,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,7,1985,1985,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,5,215.0,4,80.0,970.0,1265.0,GasA,4,1,SBrkr,1240,0,0,1240,0.0,1.0,2,0,3,1,4,6,7,0,0,Attchd,1985.0,1,2.0,528.0,3,3,2,232,0,0,0,0,0,0,0,None,0,7,2007,WD,Normal,,13292.134114646886,12.066810578196666
50,RL,44.0,13758,Pave,None,2,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,117.0,4,4,CBlock,4,3,2,2,902.0,1,0.0,254.0,1156.0,GasA,5,1,SBrkr,1187,530,0,1717,0.0,0.0,2,1,3,1,4,7,7,1,3,Attchd,1990.0,2,2.0,400.0,3,3,2,168,36,0,0,0,0,0,0,None,0,4,2007,WD,Normal,2721 BURR OAK CIR,11977.387883178833,12.141534124392603
60,RL,82.0,9303,Pave,None,2,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6,5,1996,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,42.0,4,3,PConc,5,3,1,5,742.0,1,0.0,130.0,872.0,GasA,5,1,SBrkr,888,868,0,1756,1.0,0.0,2,1,3,1,3,7,7,0,0,Attchd,1996.0,3,2.0,422.0,3,3,2,144,122,0,0,0,0,0,0,None,0,7,2007,WD,Normal,2805 WHITE OAK DR,12424.460854081713,12.225875272826354
20,RL,82.0,6718,Pave,None,2,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,86.0,4,3,PConc,5,3,2,6,250.0,1,0.0,1017.0,1267.0,GasA,5,1,SBrkr,1312,0,0,1312,0.0,0.0,2,0,2,1,4,5,7,0,0,Attchd,2001.0,1,2.0,471.0,3,3,2,256,28,0,0,0,0,0,0,None,0,1,2007,WD,Normal,2829 WHITE OAK DR,12599.490666307554,12.103486056755072
80,RL,73.0,9590,Pave,None,2,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,4,3,PConc,5,3,3,6,786.0,1,0.0,82.0,868.0,GasA,5,1,SBrkr,1146,0,0,1146,1.0,0.0,2,0,3,1,4,6,7,1,4,Attchd,2003.0,3,2.0,438.0,3,3,2,160,22,0,0,0,0,0,0,None,0,5,2007,WD,Normal,2933 WHITE OAK DR,12847.200530811886,12.141534124392603
20,RL,80.0,11305,Pave,None,3,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,886.0,4,3,PConc,4,3,3,6,1329.0,1,0.0,593.0,1922.0,GasA,5,1,SBrkr,1922,0,0,1922,1.0,0.0,2,0,2,1,4,6,7,1,5,Attchd,2002.0,3,3.0,692.0,3,3,2,201,64,0,0,0,0,0,0,None,0,4,2007,WD,Normal,2329 SUNCREST DR,13055.139063563644,12.54966234992025
20,RL,82.0,7777,Pave,None,2,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,203.0,4,3,PConc,5,3,1,1,0.0,1,0.0,1491.0,1491.0,GasA,5,1,SBrkr,1491,0,0,1491,0.0,0.0,2,0,3,1,3,7,7,1,3,Attchd,1996.0,3,2.0,571.0,3,3,2,0,35,0,0,0,0,0,0,None,0,11,2007,WD,Normal,2810 WHITE OAK DR,12345.804556497349,12.089538829274222
20,RL,85.0,14536,Pave,None,3,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,4,3,PConc,4,3,3,6,1300.0,1,0.0,316.0,1616.0,GasA,5,1,SBrkr,1629,0,0,1629,1.0,0.0,2,0,3,1,4,9,7,1,4,Attchd,2002.0,3,3.0,808.0,3,3,2,0,252,0,0,0,0,0,0,None,0,11,2007,WD,Normal,2402 SUNCREST DR,13257.451010646337,12.506177237980511
60,RL,82.0,11800,Pave,None,2,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,94.0,4,3,PConc,4,3,4,6,766.0,1,0.0,356.0,1122.0,GasA,5,1,SBrkr,1146,1340,0,2486,1.0,0.0,3,1,5,1,4,10,7,1,4,BuiltIn,2003.0,3,2.0,452.0,3,3,2,143,32,0,0,0,0,0,0,None,0,7,2007,WD,Normal,,13292.134114646886,12.542187675503545
20,RL,50.0,35133,Grvl,None,3,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,5,4,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,226.0,3,3,CBlock,3,3,4,3,1159.0,1,0.0,413.0,1572.0,GasA,4,1,SBrkr,1572,0,0,1572,1.0,0.0,1,1,3,1,3,5,7,2,3,2Types,1963.0,2,3.0,995.0,3,3,2,0,263,0,0,263,0,0,0,None,0,5,2007,WD,Normal,3312 DARTMOOR LN,15319.919161230258,12.137258329529814
20,RL,93.0,15306,Pave,None,2,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,4,3,PConc,5,3,4,6,80.0,1,0.0,1652.0,1732.0,GasA,5,1,SBrkr,1776,0,0,1776,1.0,0.0,2,0,3,1,4,7,7,1,4,Attchd,2006.0,3,3.0,712.0,3,3,2,0,0,0,0,0,0,0,0,None,0,5,2007,New,Partial,3205 RED FOX RD,14677.676054593936,12.554836882168736
20,RL,85.0,12633,Pave,None,2,HLS,AllPub,Inside,Gtl,Timber,PosA,PosA,1Fam,1Story,10,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,242.0,5,3,PConc,5,3,4,1,0.0,1,0.0,1824.0,1824.0,GasA,5,1,SBrkr,1824,0,0,1824,0.0,0.0,2,0,3,1,5,8,7,1,4,Attchd,2006.0,3,3.0,932.0,3,3,2,160,36,0,0,108,0,0,0,None,0,9,2007,New,Partial,2710 COTTONWOOD RD,14555.298029431004,12.8790171187726
60,RL,88.0,12665,Pave,None,2,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,245.0,4,3,PConc,4,4,4,1,0.0,1,0.0,1094.0,1094.0,GasA,5,1,SBrkr,1133,1349,0,2482,0.0,0.0,2,1,4,1,4,9,7,1,4,BuiltIn,2005.0,3,3.0,642.0,3,3,2,144,39,0,0,0,0,0,0,None,0,2,2007,WD,Normal,2304 COTTONWOOD RD,13544.948012845649,12.54686766829102
20,RL,70.0,8402,Pave,None,3,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,5,206.0,1,0.0,914.0,1120.0,GasA,5,1,SBrkr,1120,0,0,1120,0.0,0.0,1,0,3,1,3,6,7,0,0,None,0.0,0,0,0,0,0,2,0,30,0,0,0,0,0,0,None,0,12,2007,New,Partial,113 GARDEN RD,12014.584868599448,11.898187865760873
20,RL,200.0,43500,Pave,None,3,Lvl,AllPub,Inside,Gtl,Mitchel,Artery,Norm,1Fam,1Story,3,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,0,0,0,0,0,0,0,0,0,GasA,5,1,SBrkr,2034,0,0,2034,0,0,1,0,2,1,3,9,6,0,0,2Types,1953.0,2,4.0,1041.0,3,3,0,483,266,0,0,0,561,3,4,None,0,6,2007,WD,Normal,3312 S DUFF AVE,11085.814435108941,11.77528972943772
120,RM,62.0,6710,Pave,None,2,Lvl,AllPub,FR3,Gtl,Mitchel,Norm,Norm,TwnhsE,SFoyer,6,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,134.0,3,3,PConc,5,3,3,3,16.0,6,904.0,0.0,920.0,GasA,5,1,SBrkr,936,0,0,936,2.0,0.0,0,1,0,1,3,3,7,0,0,Attchd,1996.0,3,2.0,460.0,3,3,2,0,40,0,0,0,0,0,0,None,0,6,2007,WD,Normal,3302 EMERALD DR,11042.825827200324,11.84939770159144
20,RL,94.0,25286,Pave,None,3,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,4,5,1963,1963,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,PConc,3,3,4,5,633.0,1,0.0,431.0,1064.0,GasA,4,1,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,3,5,7,0,0,Attchd,1963.0,1,2.0,648.0,3,3,2,0,0,0,0,0,0,0,0,None,0,1,2007,WD,Normal,3309 SOUTHDALE DR,11300.059604030419,11.792449349720545
90,RL,100.0,25000,Pave,None,3,Low,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,3,1,0.0,1,0.0,1632.0,1632.0,GasA,3,1,SBrkr,1632,0,0,1632,0.0,0.0,2,0,4,2,3,8,7,0,0,Attchd,1967.0,1,2.0,576.0,3,3,1,0,0,0,0,0,0,0,0,None,0,6,2007,WD,Normal,3310 OPAL DR 3312,11245.598249358025,11.870599909242044
190,RL,74.0,32463,Pave,None,3,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,3,4,CBlock,3,3,3,4,1159.0,1,0.0,90.0,1249.0,GasA,5,1,SBrkr,1622,0,0,1622,1.0,0.0,1,0,3,1,3,7,7,1,3,2Types,1975.0,3,4.0,1356.0,3,3,2,439,0,0,0,0,0,0,0,None,0,3,2007,WD,Normal,314 PATRICIA DR,11869.250871488646,12.031719258385396
120,RM,44.0,4224,Pave,None,3,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,7,1976,1976,Gable,CompShg,CemntBd,CemntBd,None,0.0,3,3,PConc,4,3,1,6,840.0,1,0.0,200.0,1040.0,GasA,3,1,SBrkr,1060,0,0,1060,1.0,0.0,1,0,3,1,3,6,7,1,3,Attchd,1976.0,1,2.0,572.0,3,3,2,100,110,0,0,0,0,0,0,None,0,6,2007,WD,Normal,3318 SOUTHDALE DR,11439.715430674012,11.77452020265869
120,RM,44.0,4224,Pave,None,3,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CemntBd,None,0.0,3,3,PConc,4,3,1,5,874.0,1,0.0,268.0,1142.0,GasA,3,1,SBrkr,1142,0,0,1142,1.0,0.0,1,1,3,1,3,6,7,1,1,Attchd,1976.0,3,2.0,528.0,3,3,2,536,90,0,0,0,0,0,3,None,0,8,2007,WD,Normal,3322 SOUTHDALE DR,11481.987391698798,11.805595078933049
160,RM,21.0,1504,Pave,None,3,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,4,1972,1972,Gable,CompShg,CemntBd,CemntBd,None,0.0,3,3,CBlock,3,3,1,4,252.0,1,0.0,294.0,546.0,GasA,3,1,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,7,0,0,Attchd,1972.0,1,1.0,253.0,3,3,2,0,0,0,0,0,0,0,0,None,0,5,2007,WD,Normal,609 MEADOW PL,11676.905481437432,11.356271654924852
180,RM,21.0,1533,Pave,None,3,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1970,1970,Gable,CompShg,CemntBd,CemntBd,None,0.0,3,3,CBlock,4,3,3,6,503.0,1,0.0,27.0,530.0,GasA,3,1,SBrkr,530,462,0,992,1.0,0.0,1,0,2,1,3,4,7,0,0,BuiltIn,1970.0,3,1.0,297.0,3,3,2,112,97,0,0,0,0,0,0,None,0,7,2007,WD,Normal,717 MEADOW PL,11953.700616223648,11.575900264131617
